run_id,model,traj,pos,changed_factor,ngl,ub,t,ctk,mmp,fa,moe_cpu_frac,status,tok_s,stddev_ts,reps_tok_s,wall_s,settle_s,free_ram_gb_pre,temp_pre,sm_mhz_pre,mem_mhz_pre,vram_mib_pre,power_w_pre,temp_post,sm_mhz_post,mem_mhz_post,vram_mib_post,power_w_post,ts_utc,cmd
f78c2729e89b9e90,30B,4,5,mmp,16,2048,3,f16,1,0,0.917,ok,6.282347,3.585357,"[2.1986, 7.7352, 8.9132]",99.8,30.4,13.65,42,139,405,394,8.87,43,961,4006,394,26.29,2026-08-16 16:53:53 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
8b68f8a3269e1fff,30B,4,6,moe_cpu_frac,16,2048,3,f16,1,0,0.75,ok,13.531203,0.544756,"[12.9056, 13.7876, 13.9005]",30.3,30.4,13.62,41,139,405,394,8.68,44,974,4006,394,26.19,2026-08-16 16:54:54 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
63f687bb4bcde346,30B,4,7,fa,16,2048,3,f16,1,1,0.75,ok,13.996795,0.375111,"[13.5902, 14.0707, 14.3295]",29.4,30.4,13.6,43,708,810,394,10.03,45,898,4006,394,26.10,2026-08-16 16:55:54 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
63e1e38731600fdb,30B,5,0,base,32,2048,2,q8_0,1,1,0.75,ok,10.8524,0.514035,"[10.2589, 11.1452, 11.1532]",37.5,30.4,13.54,45,708,810,394,10.89,46,949,4006,396,26.19,2026-08-16 16:57:02 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
c4fa76f5d19d7d27,30B,5,1,mmp,32,2048,2,q8_0,0,1,0.75,ok,12.439407,0.242045,"[12.1605, 12.5947, 12.563]",56.9,30.3,13.54,45,139,405,396,8.39,47,1506,4006,394,30.03,2026-08-16 16:58:30 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
5653a4b92714ba69,30B,5,2,fa,32,2048,2,q8_0,0,0,0.75,ok,12.459759,0.406636,"[12.5187, 12.8337, 12.0269]",67.6,30.4,13.52,44,139,405,394,8.59,46,987,4006,394,26.48,2026-08-16 17:00:09 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
700501df07dd4fe0,30B,5,3,ngl,0,2048,2,q8_0,0,0,0.75,ok,9.535675,0.096562,"[9.4402, 9.5335, 9.6333]",76.9,30.4,13.58,46,987,4006,394,26.48,42,139,405,394,8.59,2026-08-16 17:01:57 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
fd1cec4b41a7d8c7,30B,5,4,moe_cpu_frac,0,2048,2,q8_0,0,0,0.917,ok,9.566652,0.09623,"[9.4556, 9.6193, 9.625]",76.7,30.4,13.63,41,139,405,394,8.40,40,139,405,394,8.68,2026-08-16 17:03:45 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
69503a1eafbcd059,30B,5,5,ub,0,512,2,q8_0,0,0,0.917,ok,9.519842,0.069427,"[9.4453, 9.5316, 9.5826]",76.8,30.4,13.66,39,139,405,394,8.68,39,139,405,394,8.49,2026-08-16 17:05:32 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 512 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
a81df1d8fa78109a,30B,5,6,ctk,0,512,2,f16,0,0,0.917,ok,9.597028,0.16898,"[9.4022, 9.6849, 9.704]",76.6,30.4,13.67,38,139,405,394,8.68,38,139,405,394,8.78,2026-08-16 17:07:20 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 512 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
c678d46d6d1692f7,30B,5,7,t,0,512,4,f16,0,0,0.917,ok,13.098409,0.137147,"[12.965, 13.239, 13.0911]",65.8,30.3,13.7,37,139,405,394,8.68,37,139,405,394,8.68,2026-08-16 17:08:57 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 512 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
98ee3316ae359476,30B,6,0,base,32,128,2,q8_0,0,0,0.833,ok,12.470881,0.300048,"[12.5227, 12.7416, 12.1483]",67.4,30.3,13.71,37,139,405,394,8.59,41,987,4006,394,26.28,2026-08-16 17:10:35 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 128 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
6a31bd7af6ab37bb,30B,6,1,ngl,0,128,2,q8_0,0,0,0.833,ok,9.698244,0.161128,"[9.5124, 9.7984, 9.784]",76.2,30.4,13.73,42,987,4006,394,26.19,40,139,405,394,8.68,2026-08-16 17:12:23 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 128 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
0df0eb00df79e3f9,30B,6,2,t,0,128,4,q8_0,0,0,0.833,ok,13.274723,0.172629,"[13.0754, 13.3744, 13.3744]",65.4,30.4,13.76,39,139,405,394,8.49,38,139,405,394,8.68,2026-08-16 17:13:59 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 128 -t 4 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
cf8dd50155bc17cf,30B,6,3,ctk,0,128,4,f16,0,0,0.833,ok,13.183574,0.14103,"[13.0208, 13.2614, 13.2685]",65.7,30.3,13.78,38,139,405,394,8.49,38,139,405,394,8.78,2026-08-16 17:15:36 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 128 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
07dc5e363b63dc3c,30B,6,4,moe_cpu_frac,0,128,4,f16,0,0,1.0,ok,12.972685,0.081587,"[12.943, 12.9101, 13.065]",66.1,30.3,13.79,37,139,405,394,8.20,37,139,405,394,8.68,2026-08-16 17:17:13 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 128 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot exps=CPU -n 128 -p 0 -r 3 -o json
09405885a13d7910,30B,6,5,ub,0,1024,4,f16,0,0,1.0,ok,13.383076,0.162969,"[13.2301, 13.3647, 13.5544]",65.3,30.3,13.81,37,139,405,394,8.68,37,139,405,394,8.39,2026-08-16 17:18:49 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 1024 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot exps=CPU -n 128 -p 0 -r 3 -o json
c36a514173141987,30B,6,6,fa,0,1024,4,f16,0,1,1.0,ok,13.138782,0.332151,"[12.9583, 13.5221, 12.9359]",65.8,30.3,13.8,37,139,405,394,8.30,37,139,405,396,8.68,2026-08-16 17:20:26 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 1024 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
ac9d1ff81a2e6a62,30B,6,7,mmp,0,1024,4,f16,1,1,1.0,ok,6.829102,3.558609,"[2.7475, 8.4586, 9.2812]",84.7,30.4,13.82,36,139,405,396,8.68,36,139,405,396,8.01,2026-08-16 17:22:22 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 1024 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
1eef79ae3e039c87,30B,7,0,base,99,512,1,q8_0,1,0,0.917,ok,7.935567,0.295805,"[7.6005, 8.0457, 8.1605]",51.3,30.3,13.8,36,139,405,396,7.53,40,898,4006,394,25.91,2026-08-16 17:23:44 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 512 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
29154bd7a0afabf5,30B,7,1,mmp,99,512,1,q8_0,0,0,0.917,ok,8.390054,0.087605,"[8.2917, 8.4598, 8.4187]",69.5,30.4,13.76,39,139,405,394,8.40,43,911,4006,394,26.10,2026-08-16 17:25:24 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 512 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
08d46d6b7ca2659b,30B,7,2,moe_cpu_frac,99,512,1,q8_0,0,0,0.75,ok,10.553861,0.112904,"[10.4237, 10.625, 10.6129]",72.1,30.4,13.76,41,139,405,394,8.88,46,1506,4006,396,30.12,2026-08-16 17:27:07 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 512 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
5642ea035cd8ac8f,30B,7,3,ctk,99,512,1,f16,0,0,0.75,ok,10.48106,0.096876,"[10.3695, 10.5301, 10.5437]",72.2,30.4,13.68,43,139,405,396,8.78,48,1506,4006,396,30.22,2026-08-16 17:28:51 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 512 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
b404c1d8f3807d8c,30B,7,4,ub,99,2048,1,f16,0,0,0.75,ok,10.415787,0.083512,"[10.3218, 10.4815, 10.444]",72.5,30.4,13.61,45,139,405,396,8.78,49,1506,4006,398,30.22,2026-08-16 17:30:34 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
75b978e0e8df681e,30B,7,5,ngl,16,2048,1,f16,0,0,0.75,ok,6.607961,0.776722,"[7.4429, 6.4742, 5.9068]",95.5,30.3,13.64,46,139,405,400,8.68,44,683,810,396,10.41,2026-08-16 17:32:41 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
