run_id,model,block,matrix,ngl,ub,t,ctk,mmp,fa,moe_cpu_frac,status,tok_s,stddev_ts,reps_tok_s,wall_s,settle_s,free_ram_gb_pre,temp_pre,sm_mhz_pre,mem_mhz_pre,vram_mib_pre,power_w_pre,temp_post,sm_mhz_post,mem_mhz_post,vram_mib_post,power_w_post,ts_utc,cmd
207e26c4aa9b733e,30B,50,A,0,2048,1,q8_0,1,1,0.917,ok,3.822008,1.580525,"[2.0128, 4.5188, 4.9344]",126.9,30.4,13.74,37,139,405,406,7.82,36,139,405,407,8.40,2026-08-17 18:30:36 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
ccba7b58c36b2f28,30B,50,B,32,2048,1,q8_0,1,1,1.0,ok,5.382852,0.018998,"[5.3658, 5.3794, 5.4033]",73.5,30.4,13.72,36,139,405,407,7.72,37,721,810,406,9.74,2026-08-17 18:32:21 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
a4a5c287175ec8aa,30B,50,AB_ngl,32,2048,1,q8_0,1,1,0.917,ok,5.462149,0.008982,"[5.459, 5.4552, 5.4723]",72.6,30.4,13.71,36,139,405,406,8.39,38,734,810,404,10.03,2026-08-17 18:34:04 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
4b94046b335f659c,30B,50,AB_t,0,2048,1,q8_0,1,1,0.917,ok,5.741621,0.319031,"[5.3737, 5.9092, 5.9419]",68.9,30.4,13.71,37,139,405,404,8.30,37,139,405,406,8.49,2026-08-17 18:35:44 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
64e7a9164eaaf17a,30B,50,AB_ctk,0,2048,1,q8_0,1,1,0.917,ok,5.792596,0.345416,"[5.3939, 5.9815, 6.0023]",68.4,30.3,13.68,36,139,405,406,8.78,37,139,405,404,8.40,2026-08-17 18:37:23 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
7f6d5f7274b1b4c8,30B,50,AB_mmp,0,2048,1,q8_0,1,1,0.917,ok,5.774852,0.33987,"[5.3844, 5.9358, 6.0043]",68.6,30.4,13.71,36,139,405,404,8.20,36,139,405,404,8.49,2026-08-17 18:39:03 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
4f94c7e130f322a5,30B,50,AB_moe_cpu_frac,0,2048,1,q8_0,1,1,1.0,ok,5.75763,0.333437,"[5.3728, 5.94, 5.9601]",68.8,30.3,13.65,36,139,405,404,8.30,36,139,405,406,8.49,2026-08-17 18:40:42 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
db8213d998ed7bb1,30B,51,A,0,2048,3,q8_0,1,1,0.75,ok,12.547201,0.20438,"[12.7798, 12.3965, 12.4653]",32.3,30.4,13.65,36,139,405,406,8.20,37,139,405,404,7.63,2026-08-17 18:41:45 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
bd9d7f161f22f24f,30B,51,B,16,2048,1,q8_0,0,1,0.833,ok,5.52277,0.383165,"[5.0964, 5.6336, 5.8383]",95.6,30.4,13.65,36,139,405,404,8.30,37,683,810,404,10.12,2026-08-17 18:43:52 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
ddde2359b990c350,30B,51,AB_ngl,16,2048,3,q8_0,1,1,0.75,ok,6.239074,3.666321,"[2.0381, 7.8862, 8.793]",104.8,30.4,13.71,37,139,405,404,8.87,41,1506,4006,404,29.74,2026-08-17 18:46:08 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
4bf55d415fad8d43,30B,51,AB_t,0,2048,1,q8_0,1,1,0.75,ok,5.820675,0.347278,"[5.4206, 5.9978, 6.0437]",68.1,30.4,13.71,40,139,405,404,8.49,39,139,405,404,8.40,2026-08-17 18:47:47 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
ea91ce6d1b4e9bcd,30B,51,AB_ctk,0,2048,3,q8_0,1,1,0.75,ok,12.705218,0.179633,"[12.9097, 12.5729, 12.6331]",32.1,30.3,13.7,38,139,405,404,8.30,39,139,405,404,8.40,2026-08-17 18:48:50 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
9b4cba10243bf20b,30B,51,AB_mmp,0,2048,3,q8_0,0,1,0.75,ok,12.73262,0.119163,"[12.6037, 12.8388, 12.7553]",56.6,30.3,13.71,38,139,405,404,8.39,38,139,405,404,8.68,2026-08-17 18:50:17 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
284713a789b56a75,30B,51,AB_moe_cpu_frac,0,2048,3,q8_0,1,1,0.833,ok,5.409773,2.928448,"[2.0517, 6.7451, 7.4326]",109.8,30.3,13.76,37,139,405,404,8.87,37,139,405,404,8.68,2026-08-17 18:52:38 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
87f871fdf0f8da07,30B,52,A,16,2048,2,f16,0,1,0.833,ok,12.277179,0.50768,"[11.6934, 12.5228, 12.6154]",59.3,30.3,13.73,37,139,405,404,8.20,41,1506,4006,404,29.83,2026-08-17 18:54:08 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
3fe4d4c33c6a2839,30B,52,B,0,2048,1,f16,1,1,1.0,ok,3.823918,1.62859,"[1.9501, 4.6236, 4.8981]",129.0,30.4,13.47,39,139,405,404,8.88,38,139,405,404,8.78,2026-08-17 18:56:48 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
c4da0de1820a0c8e,30B,52,AB_ngl,0,2048,2,f16,0,1,0.833,ok,9.680807,0.157823,"[9.6092, 9.8617, 9.5714]",67.4,30.4,13.39,37,139,405,406,7.62,37,139,405,406,8.49,2026-08-17 18:58:26 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
70796e4fb2ebdc3e,30B,52,AB_t,16,2048,1,f16,0,1,0.833,ok,5.82451,0.311832,"[5.4761, 5.92, 6.0774]",102.6,30.4,13.47,36,139,405,404,8.87,37,683,810,404,10.51,2026-08-17 19:00:40 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
4370d74363320d85,30B,52,AB_ctk,16,2048,2,f16,0,1,0.833,ok,12.265925,0.275861,"[12.1881, 12.5723, 12.0373]",67.8,30.4,13.53,36,139,405,404,8.78,39,911,4006,404,26.09,2026-08-17 19:02:19 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
f5c3c2738035e897,30B,52,AB_mmp,16,2048,2,f16,1,1,0.833,ok,4.438251,2.55697,"[1.5516, 5.3445, 6.4187]",140.6,30.4,13.56,40,911,4006,404,25.81,39,746,810,404,10.41,2026-08-17 19:05:11 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
edbeac6677805c51,30B,52,AB_moe_cpu_frac,16,2048,2,f16,0,1,1.0,ok,12.460814,0.284026,"[12.1565, 12.5072, 12.7188]",57.5,30.3,13.56,38,746,810,404,10.12,42,1506,4006,404,29.74,2026-08-17 19:06:39 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
942b50279f592d38,30B,53,A,32,2048,1,q8_0,0,1,1.0,ok,6.596445,1.059626,"[7.6854, 6.5351, 5.5688]",95.7,30.4,13.59,40,139,405,404,8.49,40,734,810,404,10.79,2026-08-17 19:08:46 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
cea61c117ba8341b,30B,53,B,0,2048,1,f16,1,1,0.917,ok,3.634276,1.514728,"[1.9095, 4.2454, 4.748]",133.5,30.3,13.61,39,139,405,404,8.58,38,139,405,404,8.68,2026-08-17 19:11:30 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
cd87480c7c72527f,30B,53,AB_ngl,0,2048,1,q8_0,0,1,1.0,ok,6.054867,0.061263,"[5.987, 6.106, 6.0716]",91.5,30.3,13.21,37,139,405,405,8.20,37,139,405,404,8.40,2026-08-17 19:13:32 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
62b0232421931ae9,30B,53,AB_t,32,2048,1,q8_0,0,1,1.0,ok,6.597944,1.081891,"[7.7289, 6.492, 5.5729]",95.7,30.3,13.5,37,139,405,404,8.58,39,784,810,404,10.22,2026-08-17 19:15:39 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
e22f3d2bfcfccc1a,30B,53,AB_ctk,32,2048,1,f16,0,1,1.0,ok,7.230371,1.063948,"[8.1883, 7.4176, 6.0852]",90.5,30.3,13.49,38,139,405,404,8.68,40,822,810,404,10.60,2026-08-17 19:17:41 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
c600674467bf6d85,30B,53,AB_mmp,32,2048,1,q8_0,1,1,1.0,ok,3.468945,1.329064,"[1.9396, 4.1233, 4.3439]",136.7,30.4,13.49,38,139,405,404,8.78,39,683,810,404,10.41,2026-08-17 19:20:29 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
d2842e02d7315c13,30B,53,AB_moe_cpu_frac,32,2048,1,q8_0,0,1,0.917,ok,7.049718,1.157838,"[7.5223, 7.8965, 5.7303]",82.2,30.3,13.49,38,139,405,408,8.39,41,784,810,404,10.41,2026-08-17 19:22:22 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
d12b6e92ab4f5e43,30B,54,A,99,2048,4,q8_0,0,1,0.75,ok,16.900763,0.30184,"[16.7921, 16.6683, 17.2419]",58.0,30.3,13.6,40,139,405,404,8.59,46,1860,4006,404,36.55,2026-08-17 19:23:51 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 4 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
f18a628d6671c015,30B,54,B,32,2048,2,f16,1,1,1.0,ok,6.333752,3.406766,"[2.4612, 7.671, 8.869]",94.1,30.3,13.53,42,139,405,406,8.88,43,987,4006,404,26.30,2026-08-17 19:25:56 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
11bb50e13e9d03ed,30B,54,AB_ngl,32,2048,4,q8_0,0,1,0.75,ok,15.913924,0.282392,"[15.859, 15.663, 16.2197]",50.8,30.3,13.46,42,139,405,407,8.11,45,1506,4006,404,29.84,2026-08-17 19:27:17 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 4 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
7edbc9606795887c,30B,54,AB_t,99,2048,2,q8_0,0,1,0.75,ok,13.294786,0.831947,"[12.3677, 13.9764, 13.5402]",64.4,30.3,13.35,43,139,405,405,8.97,48,1594,4006,408,31.08,2026-08-17 19:28:53 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
1235cb6721928b91,30B,54,AB_ctk,99,2048,4,f16,0,1,0.75,ok,20.139428,0.526068,"[19.5326, 20.4668, 20.4189]",54.3,30.3,13.31,45,139,405,405,8.78,52,1873,4006,406,38.47,2026-08-17 19:30:18 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
aa8eeb9d93bf7c45,30B,54,AB_mmp,99,2048,4,q8_0,1,1,0.75,ok,10.955105,4.208064,"[6.0981, 13.2615, 13.5057]",56.1,30.4,13.35,47,139,405,404,9.07,52,1797,4006,406,35.11,2026-08-17 19:31:45 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 4 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
2a38545f0c92d003,30B,54,AB_moe_cpu_frac,99,2048,4,q8_0,0,1,1.0,ok,15.394413,0.204621,"[15.1895, 15.5988, 15.3949]",50.5,30.3,13.4,49,139,405,404,8.77,50,1506,4006,406,30.32,2026-08-17 19:33:07 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 4 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
cac2aa44b29425c7,30B,55,A,0,2048,1,q8_0,1,1,0.917,ok,3.859941,1.521213,"[2.1158, 4.5519, 4.9122]",123.7,30.4,13.44,47,139,405,404,9.07,42,139,405,406,8.59,2026-08-17 19:35:41 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
aec4459bed5a6fdd,30B,55,B,99,2048,1,q8_0,0,1,0.75,ok,9.307846,0.080508,"[9.2303, 9.3911, 9.3021]",63.6,30.4,13.42,41,139,405,404,8.30,45,1177,4006,406,27.34,2026-08-17 19:37:16 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
40f405bcdfc29e0f,30B,55,AB_ngl,99,2048,1,q8_0,1,1,0.917,ok,5.320352,1.963854,"[3.066, 6.2351, 6.6599]",92.6,30.4,13.46,43,139,405,404,8.88,45,898,4006,406,26.00,2026-08-17 19:39:20 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
